"celex","date_force","force"
"32023D2871","2023-12-18","true"
"32023D2874","2023-12-19","true"
"32023D2876","2023-12-20","true"
"32023D2879","2024-01-11","true"
"32023D2881","2023-12-22","true"
"32023D2883","2023-12-22","false"
"32023D2885","2023-12-12","true"
"32023D2888","2023-12-11","true"
"32023D2892","2023-12-22","false"
"32023D2895","2023-12-25","true"
"32023D2898","2023-12-19","true"
"32023D2899","2023-12-19","true"
"32023D2900","2023-12-11","true"
"32023D2901","2023-12-11","true"
"32023D2902","2023-12-19","false"
"32023D2903","2023-12-19","false"
"32023D2906","2023-12-23","true"
"32023D2907","2023-12-21","true"
"32023D2909","2023-12-19","false"
"32023D2910","2023-12-19","false"
"32023D2913","2023-12-29","true"
"32023D2915","2024-01-01","true"
"32023D2916","2023-12-11","true"
"32023D2921","2023-12-21","true"
"32023L0171","2023-02-15","true"
"32023L0175","2023-02-16","true"
"32023L0277","2023-03-02","true"
"32023L0544","2023-03-30","true"
"32023L0946","2023-06-04","true"
"32023L0958","2023-06-05","true"
"32023L0959","2023-06-05","true"
"32023L0970","2023-06-06","true"
"32023L0977","2023-06-11","true"
"32023L1437","2023-07-31","true"
"32023L1438","2023-07-31","true"
"32023L1526","2023-08-13","true"
"32023L1544","2023-08-17","true"
"32023L1791","2023-10-10","true"
"32023L2123","2023-10-31","true"
"32023L2225","2023-11-19","true"
"32023L2226","2023-11-13","true"
"32023L2413","2023-11-20","true"
"32023L2661","2023-12-20","true"
"32023L2668","2023-12-20","true"
"32023L2673","2023-12-18","true"
"32023L2775","2023-12-24","true"
"32023L2843","2024-01-16","true"
"32023L2864","2024-01-09","true"
"32023M10507","2023-10-30","true"
"32023M10560","2023-02-08","true"
"32023M10561","2023-02-14","true"
"32023M10738","2023-04-24","true"
"32023M10783","2023-06-02","true"
"32023M10796","2023-03-28","true"
"32023M10815","2023-02-10","true"
"32023M10817","2023-01-09","true"
"32023M10821","2023-03-24","true"
"32023M10825","2023-02-14","true"
"32023M10834","2023-03-13","true"
"32023M10841","2023-02-22","true"
"32023M10855","2023-06-12","true"
"32023M10859","2023-01-31","true"
"32023M10860","2023-07-04","true"
"32023M10876","2023-05-31","true"
"32023M10891","2023-03-20","true"
"32023M10903","2023-01-09","true"
"32023M10917","2023-05-02","true"
"32023M10919","2023-01-11","true"
"32023M10924","2023-02-08","true"
"32023M10926","2023-10-20","true"
"32023M10933","2023-03-16","true"
"32023M10937","2023-01-04","true"
"32023M10959","2023-02-20","true"
"32023M10964","2023-01-27","true"
"32023M10966","2023-10-09","true"
"32023M10969","2023-04-14","true"
"32023M10970","2023-03-01","true"
"32023M10971","2023-02-24","true"
"32023M10973","2023-02-17","true"
"32023M10976","2023-02-03","true"
"32023M10978","2023-06-15","true"
"32023M10981","2023-01-18","true"
"32023M10982","2023-01-16","true"
"32023M10983","2023-01-18","true"
"32023M10984","2023-06-29","true"
"32023M10985","2023-01-23","true"
"32023M10986","2023-05-05","true"
"32023M10987","2023-01-11","true"
"32023M10988","2023-10-16","true"
"32023M10989","2023-01-31","true"
"32023M10990","2023-03-08","true"
"32023M10991","2023-02-22","true"
"32023M10992","2023-03-08","true"
"32023M10993","2023-02-27","true"
"32023M10994","2023-05-30","true"
"32023M10995","2023-01-25","true"
"32023M10996","2023-04-04","true"
"32023M10997","2023-02-27","true"
"32023M10998","2023-03-06","true"
"32023M10999","2023-02-15","true"
"32023M11000","2023-01-18","true"
"32023M11001","2023-02-02","true"
"32023M11002","2023-03-01","true"
"32023M11003","2023-03-15","true"
"32023M11004","2023-03-22","true"
"32023M11005","2023-03-06","true"
"32023M11006","2023-05-04","true"
"32023M11007","2023-03-09","true"
"32023M11008","2023-04-17","true"
"32023M11009","2023-02-16","true"
"32023M11010","2023-02-17","true"
"32023M11011","2023-03-06","true"
"32023M11013","2023-02-21","true"
"32023M11014","2023-03-13","true"
"32023M11015","2023-05-16","true"
"32023M11016","2023-05-12","true"
"32023M11018","2023-02-20","true"
"32023M11019","2023-02-06","true"
"32023M11020","2023-03-22","true"
"32023M11023","2023-03-30","true"
"32023M11024","2023-02-17","true"
"32023M11026","2023-03-03","true"
"32023M11027","2023-04-25","true"
"32023M11028","2023-03-31","true"
"32023M11030","2023-06-13","true"
"32023M11031","2023-03-30","true"
"32023M11034","2023-02-14","true"
"32023M11035","2023-03-14","true"
"32023M11036","2023-03-17","true"
"32023M11037","2023-09-25","true"
"32023M11038","2023-02-28","true"
"32023M11039","2023-03-01","true"
"32023M11040","2023-03-14","true"
"32023M11041","2023-03-22","true"
"32023M11042","2023-02-23","true"
"32023M11043","2023-12-12","true"
"32023M11044","2023-03-24","true"
"32023M11045","2023-03-20","true"
"32023M11046","2023-06-06","true"
"32023M11047","2023-08-30","true"
"32023M11048","2023-03-10","true"
"32023M11049","2023-08-31","true"
"32023M11050","2023-04-04","true"
"32023M11052","2023-03-20","true"
"32023M11053","2023-03-15","true"
"32023M11055","2023-05-02","true"
"32023M11056","2023-05-08","true"
"32023M11057","2023-06-08","true"
"32023M11058","2023-05-25","true"
"32023M11059","2023-05-26","true"
"32023M11061","2023-06-26","true"
"32023M11063","2023-03-27","true"
"32023M11064","2023-04-17","true"
"32023M11065","2023-08-21","true"
"32023M11066","2023-03-17","true"
"32023M11067","2023-05-05","true"
"32023M11068","2023-04-25","true"
"32023M11069","2023-10-30","true"
"32023M11070","2023-05-08","true"
"32023M11072","2023-06-02","true"
"32023M11074","2023-04-27","true"
"32023M11075","2023-05-03","true"
"32023M11076","2023-04-17","true"
"32023M11078","2023-06-28","true"
"32023M11079","2023-05-10","true"
"32023M11080","2023-08-09","true"
"32023M11081","2023-04-03","true"
"32023M11082","2023-07-19","true"
"32023M11083","2023-05-11","true"
"32023M11084","2023-07-19","true"
"32023M11086","2023-10-23","true"
"32023M11087","2023-05-11","true"
"32023M11088","2023-06-13","true"
"32023M11089","2023-05-08","true"
"32023M11090","2023-05-08","true"
"32023M11091","2023-05-12","true"
"32023M11092","2023-05-03","true"
"32023M11094","2023-06-14","true"
"32023M11096","2023-07-28","true"
"32023M11097","2023-05-10","true"
"32023M11098","2023-09-28","true"
"32023M11099","2023-04-20","true"
"32023M11100","2023-08-14","true"
"32023M11101","2023-06-14","true"
"32023M11102","2023-06-14","true"
"32023M11103","2023-06-22","true"
"32023M11104","2023-07-07","true"
"32023M11105","2023-06-12","true"
"32023M11106","2023-07-17","true"
"32023M11107","2023-06-12","true"
"32023M11108","2023-07-19","true"
"32023M11110","2023-06-07","true"
"32023M11111","2023-05-25","true"
"32023M11113","2023-06-28","true"
"32023M11114","2023-09-22","true"
"32023M11115","2023-07-11","true"
"32023M11116","2023-07-19","true"
"32023M11117","2023-06-05","true"
"32023M11118","2023-07-18","true"
"32023M11119","2023-07-10","true"
"32023M11122","2023-10-05","true"
"32023M11123","2023-06-21","true"
"32023M11124","2023-06-01","true"
"32023M11125","2023-07-18","true"
"32023M11126","2023-06-15","true"
"32023M11127","2023-06-12","true"
"32023M11128","2023-10-26","true"
"32023M11129","2023-06-21","true"
"32023M11130","2023-08-28","true"
"32023M11131","2023-06-13","true"
"32023M11132","2023-09-12","true"
"32023M11134","2023-09-14","true"
"32023M11135","2023-07-20","true"
"32023M11136","2023-06-27","true"
"32023M11137","2023-07-03","true"
"32023M11138","2023-12-15","true"
"32023M11139","2023-08-31","true"
"32023M11140","2023-06-26","true"
"32023M11141","2023-06-29","true"
"32023M11142","2023-06-28","true"
"32023M11144","2023-08-09","true"
"32023M11145","2023-08-18","true"
"32023M11146","2023-06-27","true"
"32023M11147","2023-07-28","true"
"32023M11149","2023-09-22","true"
"32023M11150","2023-09-28","true"
"32023M11151","2023-07-10","true"
"32023M11153","2023-10-30","true"
"32023M11154","2023-06-26","true"
"32023M11155","2023-09-21","true"
"32023M11156","2023-07-26","true"
"32023M11158","2023-08-23","true"
"32023M11160","2023-12-15","true"
"32023M11161","2023-09-05","true"
"32023M11163","2023-06-27","true"
"32023M11167","2023-11-03","true"
"32023M11168","2023-08-17","true"
"32023M11170","2023-08-14","true"
"32023M11171","2023-08-11","true"
"32023M11172","2023-08-08","true"
"32023M11173","2023-08-02","true"
"32023M11174","2023-11-30","true"
"32023M11175","2023-07-13","true"
"32023M11176","2023-08-01","true"
"32023M11177","2023-10-19","true"
"32023M11178","2023-07-13","true"
"32023M11179","2023-10-02","true"
"32023M11180","2023-08-07","true"
"32023M11181","2023-07-26","true"
"32023M11182","2023-12-11","true"
"32023M11183","2023-07-04","true"
"32023M11185","2023-08-04","true"
"32023M11186","2023-12-21","true"
"32023M11187","2023-08-23","true"
"32023M11188","2023-08-03","true"
"32023M11190","2023-08-18","true"
"32023M11191","2023-09-28","true"
"32023M11192","2023-09-22","true"
"32023M11193","2023-09-18","true"
"32023M11195","2023-08-11","true"
"32023M11196","2023-09-27","true"
"32023M11197","2023-08-24","true"
"32023M11198","2023-10-20","true"
"32023M11199","2023-09-26","true"
"32023M11200","2023-08-08","true"
"32023M11202","2023-07-31","true"
"32023M11203","2023-08-21","true"
"32023M11205","2023-08-16","true"
"32023M11206","2023-09-20","true"
"32023M11207","2023-08-30","true"
"32023M11208","2023-09-20","true"
"32023M11209","2023-10-12","true"
"32023M11210","2023-08-17","true"
"32023M11211","2023-10-20","true"
"32023M11214","2023-09-15","true"
"32023M11215","2023-08-16","true"
"32023M11216","2023-10-02","true"
"32023M11220","2023-08-31","true"
"32023M11221","2023-10-19","true"
"32023M11222","2023-09-20","true"
"32023M11223","2023-09-18","true"
"32023M11225","2023-10-02","true"
"32023M11226","2023-09-05","true"
"32023M11228","2023-08-23","true"
"32023M11229","2023-09-26","true"
"32023M11230","2023-11-16","true"
"32023M11231","2023-10-31","true"
"32023M11232","2023-11-24","true"
"32023M11233","2023-12-21","true"
"32023M11235","2023-09-21","true"
"32023M11237","2023-11-30","true"
"32023M11239","2023-10-03","true"
"32023M11240","2023-09-25","true"
"32023M11242","2023-09-22","true"
"32023M11243","2023-10-16","true"
"32023M11244","2023-12-13","true"
"32023M11245","2023-09-26","true"
"32023M11248","2023-11-16","true"
"32023M11249","2023-08-29","true"
"32023M11250","2023-09-19","true"
"32023M11251","2023-10-30","true"
"32023M11252","2023-11-13","true"
"32023M11254","2023-11-07","true"
"32023M11255","2023-09-20","true"
"32023M11256","2023-10-02","true"
"32023M11257","2023-10-10","true"
"32023M11258","2023-11-06","true"
"32023M11259","2023-10-24","true"
"32023M11260","2023-09-25","true"
"32023M11261","2023-09-21","true"
"32023M11262","2023-12-22","true"
"32023M11263","2023-09-18","true"
"32023M11265","2023-10-12","true"
"32023M11266","2023-11-09","true"
"32023M11267","2023-09-22","true"
"32023M11268","2023-10-13","true"
"32023M11269","2023-11-10","true"
"32023M11270","2023-10-04","true"
"32023M11272","2023-10-11","true"
"32023M11273","2023-12-13","true"
"32023M11275","2023-10-12","true"
"32023M11276","2023-10-12","true"
"32023M11277","2023-11-13","true"
"32023M11278","2023-10-12","true"
"32023M11281","2023-10-05","true"
"32023M11284","2023-11-21","true"
"32023M11285","2023-11-20","true"
"32023M11287","2023-10-30","true"
"32023M11289","2023-11-15","true"
"32023M11290","2023-11-15","true"
"32023M11291","2023-12-05","true"
"32023M11292","2023-10-20","true"
"32023M11293","2023-12-13","true"
"32023M11296","2023-11-21","true"
"32023M11297","2023-10-09","true"
"32023M11299","2023-12-08","true"
"32023M11300","2023-11-20","true"
"32023M11301","2023-12-06","true"
"32023M11303","2023-12-18","true"
"32023M11304","2023-11-21","true"
"32023M11305","2023-10-20","true"
"32023M11306","2023-12-06","true"
"32023M11307","2023-12-04","true"
"32023M11308","2023-12-06","true"
"32023M11310","2023-12-12","true"
"32023M11311","2023-12-15","true"
"32023M11312","2023-12-05","true"
"32023M11315","2023-10-30","true"
"32023M11316","2023-12-15","true"
"32023M11318","2023-12-15","true"
"32023M11322","2023-12-21","true"
"32023M11324","2023-11-17","true"
"32023M11325","2023-11-28","true"
"32023M11328","2023-12-12","true"
"32023M11329","2023-11-16","true"
"32023M11330","2023-12-12","true"
"32023M11333","2023-12-22","true"
"32023M11337","2023-12-04","true"
"32023M11339","2023-12-12","true"
"32023M11340","2023-12-01","true"
"32023M11341","2023-11-23","true"
"32023M11347","2023-11-30","true"
"32023M11348","2023-12-05","true"
"32023M11349","2023-12-07","true"
"32023M11351","2023-12-18","true"
"32023M11352","2023-12-04","true"
"32023M11353","2023-12-07","true"
"32023M11354","2023-11-30","true"
"32023M11356","2023-12-21","true"
"32023M11361","2023-12-14","true"
"32023M11370","2023-12-14","true"
"32023O0818","2023-04-05","true"
"32023O0831","2022-12-19","true"
"32023O0832","2022-12-19","true"
"32023O0833","2022-12-19","true"
"32023O2415","2023-09-08","true"
"32023Q0214(01)","2023-04-01","true"
"32023Q02189","2023-11-05","true"
"32023Q02511","2023-12-04","true"
"32023Q02717","2023-12-25","true"
"32023Q0310(01)","2023-04-01","false"
"32023Q0324(01)","2023-03-25","true"
"32023Q0328(01)","2023-04-17","true"
"32023Q0523(01)","2020-10-12","true"
"32023Q0721(01)","2023-07-22","false"
"32023Q0922(01)","2023-09-22","true"
"32023Q1585","2023-08-22","true"
"32023R0001","2023-01-23","true"
"32023R0002","2023-01-23","false"
"32023R0003","2023-01-24","true"
"32023R0004","2023-01-24","true"
"32023R0005","2023-01-24","true"
"32023R0006","2023-01-24","true"
"32023R0007","2023-01-24","true"
"32023R0008","2023-01-24","true"
"32023R0052","2023-01-25","true"
"32023R0053","2023-01-25","true"
"32023R0054","2023-01-06","true"
"32023R0056","2023-01-07","false"
"32023R0057","2023-01-13","true"
"32023R0058","2023-01-26","true"
"32023R0059","2023-01-26","true"
"32023R0060","2023-01-26","true"
"32023R0061","2023-01-26","true"
"32023R0062","2023-01-26","true"
"32023R0065","2023-01-29","true"
"32023R0066","2023-01-12","true"
"32023R0067","2023-01-30","true"
"32023R0099","2023-01-13","true"
"32023R0100","2023-01-13","true"
"32023R0102","2023-01-14","true"
"32023R0103","2023-01-14","true"
"32023R0104","2019-02-02","true"
"32023R0107","2023-02-05","true"
"32023R0108","2023-02-05","true"
"32023R0111","2023-01-20","true"
"32023R0112","2023-01-20","true"
"32023R0113","2023-02-06","true"
"32023R0114","2023-01-20","true"
"32023R0115","2023-01-20","true"
"32023R0116","2023-01-20","true"
"32023R0118","2023-02-07","true"
"32023R0119","2023-02-07","true"
"32023R0120","2023-02-07","true"
"32023R0121","2021-08-05","true"
"32023R0126","2023-02-08","true"
"32023R0127","2023-02-08","true"
"32023R0128","2023-02-08","true"
"32023R0129","2023-02-08","true"
"32023R0130","2023-01-26","true"
"32023R0131","2023-01-20","true"
"32023R0132","2023-01-20","true"
"32023R0137","2023-02-09","true"
"32023R0138","2023-02-09","true"
"32023R0139","2023-01-21","true"
"32023R0140","2023-01-20","true"
"32023R0141","2023-01-21","false"
"32023R0144","2023-02-12","false"
"32023R0147","2023-02-12","true"
"32023R0148","2023-01-24","true"
"32023R0149","2023-02-12","true"
"32023R0150","2023-01-26","true"
"32023R0152","2023-01-23","true"
"32023R0154","2023-01-25","true"
"32023R0155","2023-01-25","true"
"32023R0156","2023-01-25","true"
"32023R0157","2023-02-13","true"
"32023R0158","2023-01-27","true"
"32023R0163","2023-02-14","true"
"32023R0166","2023-02-15","true"
"32023R0167","2022-12-31","true"
"32023R0168","2023-01-29","true"
"32023R0169","2023-01-29","true"
"32023R0170","2023-01-29","true"
"32023R0173","2023-02-16","true"
"32023R0174","2023-02-16","true"
"32023R0180","2023-01-31","true"
"32023R0181","2023-02-19","true"
"32023R0182","2023-02-19","true"
"32023R0183","2022-01-28","true"
"32023R0184","2023-02-19","true"
"32023R0185","2023-01-31","true"
"32023R0186","2023-02-19","true"
"32023R0192","2023-01-30","true"
"32023R0194","2022-10-15","false"
"32023R0195","2022-01-01","false"
"32023R0196","2023-02-20","true"
"32023R0197","2023-02-20","true"
"32023R0198","2023-02-20","true"
"32023R0199","2023-02-20","true"
"32023R0200","2023-02-20","true"
"32023R0203","2023-02-22","true"
"32023R0204","2023-02-04","true"
"32023R0205","2023-02-23","true"
"32023R0206","2023-02-21","true"
"32023R0207","2023-02-21","true"
"32023R0208","2023-02-02","false"
"32023R0209","2023-02-02","false"
"32023R0210","2023-02-02","false"
"32023R0212","2023-02-22","true"
"32023R0213","2023-02-22","true"
"32023R0214","2023-02-22","true"
"32023R0215","2023-02-22","true"
"32023R0216","2023-02-22","true"
"32023R0217","2022-10-30","true"
"32023R0222","2023-02-04","false"
"32023R0223","2023-02-23","true"
"32023R0224","2023-02-04","false"
"32023R0246","2023-02-09","true"
"32023R0247","2023-02-26","true"
"32023R0248","2023-02-26","true"
"32023R0249","2023-02-06","true"
"32023R0250","2023-02-05","true"
"32023R0251","2023-02-05","true"
"32023R0253","2023-02-08","true"
"32023R0255","2023-02-27","true"
"32023R0256","2023-02-27","true"
"32023R0257","2023-02-27","true"
"32023R0262","2023-02-28","true"
"32023R0263","2023-02-28","true"
"32023R0265","2023-02-11","true"
"32023R0266","2022-12-31","true"
"32023R0267","2023-03-01","true"
"32023R0268","2023-02-10","true"
"32023R0308","2023-03-02","true"
"32023R0313","2023-03-06","true"
"32023R0314","2023-02-14","true"
"32023R0315","2023-02-14","true"
"32023R0316","2023-03-05","true"
"32023R0317","2023-03-05","true"
"32023R0318","2023-03-05","true"
"32023R0329","2023-02-14","true"
"32023R0330","2023-01-01","true"
"32023R0331","2023-02-16","true"
"32023R0332","2023-03-07","true"
"32023R0333","2023-03-07","true"
"32023R0334","2023-03-07","true"
"32023R0335","2023-03-07","true"
"32023R0336","2023-03-07","true"
"32023R0337","2023-03-07","true"
"32023R0340","2023-03-08","true"
"32023R0341","2023-03-08","true"
"32023R0342","2023-03-08","true"
"32023R0361","2023-03-12","true"
"32023R0363","2023-02-20","true"
"32023R0364","2023-03-09","true"
"32023R0365","2023-02-18","true"
"32023R0366","2023-03-09","true"
"32023R0369","2023-03-12","true"
"32023R0370","2023-01-01","true"
"32023R0371","2023-03-12","true"
"32023R0372","2023-03-12","true"
"32023R0373","2023-02-21","false"
"32023R0377","2023-03-14","true"
"32023R0378","2023-02-20","true"
"32023R0379","2023-02-20","true"
"32023R0382","2023-03-13","true"
"32023R0383","2023-03-13","true"
"32023R0398","2023-03-14","true"
"32023R0399","2023-03-14","true"
"32023R0400","2023-03-14","true"
"32023R0402","2023-03-15","true"
"32023R0407","2023-02-24","true"
"32023R0409","2023-03-16","true"
"32023R0410","2023-03-16","true"
"32023R0411","2022-11-28","true"
"32023R0419","2023-02-28","true"
"32023R0420","2023-02-28","false"
"32023R0426","2023-02-25","true"
"32023R0427","2023-02-26","true"
"32023R0428","2023-02-25","true"
"32023R0429","2023-02-25","true"
"32023R0430","2023-02-25","true"
"32023R0435","2023-03-01","true"
"32023R0439","2023-03-21","true"
"32023R0440","2023-03-21","true"
"32023R0441","2023-03-21","true"
"32023R0442","2023-03-02","true"
"32023R0443","2023-03-22","true"
"32023R0444","2023-03-05","true"
"32023R0445","2023-03-22","true"
"32023R0446","2023-03-22","true"
"32023R0447","2023-03-22","true"
"32023R0448","2023-03-22","true"
"32023R0449","2023-03-04","true"
"32023R0450","2023-03-23","true"
"32023R0451","2023-03-23","true"
"32023R0452","2023-03-23","true"
"32023R0453","2023-03-04","false"
"32023R0454","2023-03-23","true"
"32023R0455","2023-03-06","true"
"32023R0461","2023-03-26","true"
"32023R0462","2023-01-21","true"
"32023R0463","2023-03-26","true"
"32023R0464","2023-03-26","true"
"32023R0465","2023-03-26","false"
"32023R0466","2023-03-26","true"
"32023R0467","2023-03-26","true"
"32023R0493","2023-03-27","true"
"32023R0494","2023-03-27","true"
"32023R0500","2023-03-07","true"
"32023R0502","2023-03-11","true"
"32023R0503","2023-03-11","true"
"32023R0504","2023-03-28","true"
"32023R0505","2023-03-28","true"
"32023R0506","2023-03-09","false"
"32023R0507","2023-03-08","false"
"32023R0511","2023-03-29","true"
"32023R0512","2023-03-29","true"
"32023R0513","2023-03-29","true"
"32023R0514","2023-03-29","true"
"32023R0515","2023-03-12","true"
"32023R0516","2023-03-10","true"
"32023R0543","2023-03-30","true"
"32023R0562","2023-04-02","true"
"32023R0563","2023-04-02","true"
"32023R0564","2023-04-02","true"
"32023R0565","2023-04-02","true"
"32023R0566","2023-04-01","true"
"32023R0571","2023-03-15","true"
"32023R0573","2023-03-15","true"
"32023R0574","2023-04-03","true"
"32023R0579","2023-04-04","true"
"32023R0580","2023-03-16","true"
"32023R0582","2023-04-05","true"
"32023R0583","2023-03-17","true"
"32023R0584","2023-03-17","true"
"32023R0585","2023-03-17","true"
"32023R0588","2023-03-20","true"
"32023R0589","2023-03-17","true"
"32023R0590","2023-04-06","true"
"32023R0591","2023-03-18","false"
"32023R0592","2023-03-18","false"
"32023R0593","2017-05-04","true"
"32023R0594","2023-04-16","true"
"32023R0595","2023-04-06","true"
"32023R0605","2023-04-10","true"
"32023R0606","2023-04-09","true"
"32023R0607","2023-03-20","true"
"32023R0608","2023-03-27","true"
"32023R0609","2018-07-19","false"
"32023R0610","2019-01-19","false"
"32023R0611","2023-03-21","true"
"32023R0612","2023-04-09","true"
"32023R0645","2023-03-20","true"
"32023R0647","2023-04-10","true"
"32023R0648","2023-04-10","true"
"32023R0649","2023-04-10","true"
"32023R0650","2023-04-10","true"
"32023R0651","2023-04-10","true"
"32023R0652","2023-04-10","true"
"32023R0657","2023-04-11","true"
"32023R0659","2023-04-11","true"
"32023R0660","2023-04-11","true"
"32023R0661","2023-04-11","true"
"32023R0662","2022-10-01","true"
"32023R0666","2023-04-12","true"
"32023R0667","2023-04-12","true"
"32023R0668","2023-04-12","true"
"32023R0669","2023-04-12","true"
"32023R0674","2023-04-13","true"
"32023R0675","2023-04-13","true"
"32023R0677","2023-04-13","true"
"32023R0678","2023-04-13","true"
"32023R0679","2023-04-13","true"
"32023R0680","2023-04-13","true"
"32023R0685","2023-03-29","false"
"32023R0689","2023-04-18","true"
"32023R0690","2023-04-18","true"
"32023R0691","2023-04-18","true"
"32023R0699","2023-03-31","false"
"32023R0700","2023-04-19","true"
"32023R0706","2023-04-01","true"
"32023R0707","2023-04-20","true"
"32023R0708","2023-04-20","true"
"32023R0709","2023-03-31","true"
"32023R0710","2023-04-20","true"
"32023R0711","2023-04-01","false"
"32023R0712","2023-04-01","true"
"32023R0720","2023-04-04","true"
"32023R0721","2023-04-04","true"
"32023R0722","2023-04-04","true"
"32023R0723","2023-04-04","true"
"32023R0724","2023-04-04","true"
"32023R0725","2023-03-07","true"
"32023R0730","2022-10-15","false"
"32023R0731","2024-01-01","true"
"32023R0732","2023-04-24","true"
"32023R0734","2023-04-25","true"
"32023R0735","2023-04-08","true"
"32023R0736","2023-04-12","true"
"32023R0737","2018-05-08","true"
"32023R0738","2018-11-13","true"
"32023R0739","2023-04-06","true"
"32023R0741","2023-05-01","true"
"32023R0742","2023-05-01","true"
"32023R0744","2023-01-01","true"
"32023R0745","2023-05-02","true"
"32023R0751","2023-05-03","true"
"32023R0752","2023-04-14","true"
"32023R0753","2023-05-03","true"
"32023R0754","2023-05-03","true"
"32023R0755","2023-04-13","true"
"32023R0806","2023-04-15","true"
"32023R0807","2023-05-04","true"
"32023R0808","2023-05-04","true"
"32023R0809","2023-04-15","true"
"32023R0813","2023-01-01","true"
"32023R0814","2023-05-02","true"
"32023R0822","2023-05-07","true"
"32023R0823","2023-05-08","true"
"32023R0824","2023-04-19","true"
"32023R0825","2023-04-19","true"
"32023R0826","2023-05-08","true"
"32023R0827","2023-05-09","true"
"32023R0828","2023-01-01","false"
"32023R0834","2023-04-23","true"
"32023R0835","2023-04-21","true"
"32023R0838","2023-04-24","true"
"32023R0839","2023-05-11","true"
"32023R0840","2023-05-11","true"
"32023R0842","2023-05-14","true"
"32023R0843","2023-05-14","true"
"32023R0844","2023-04-24","true"
"32023R0845","2023-04-24","true"
"32023R0846","2023-04-24","true"
"32023R0850","2023-05-15","true"
"32023R0851","2023-05-15","true"
"32023R0853","2023-04-26","true"
"32023R0857","2023-05-16","true"
"32023R0858","2023-04-26","true"
"32023R0859","2023-05-16","true"
"32023R0860","2023-01-01","true"
"32023R0861","2023-04-28","true"
"32023R0865","2023-05-18","true"
"32023R0866","2023-05-18","true"
"32023R0867","2023-04-28","true"
"32023R0868","2023-04-29","true"
"32023R0886","2023-04-28","true"
"32023R0888","2023-05-03","true"
"32023R0889","2023-05-22","true"
"32023R0890","2023-05-03","true"
"32023R0893","2023-05-24","true"
"32023R0894","2023-05-06","true"
"32023R0895","2023-05-25","true"
"32023R0896","2023-05-23","true"
"32023R0897","2023-05-10","true"
"32023R0903","2023-05-02","false"
"32023R0906","2023-05-24","true"
"32023R0907","2022-09-11","true"
"32023R0908","2023-05-04","true"
"32023R0913","2023-05-06","true"
"32023R0914","2023-09-01","true"
"32023R0915","2023-05-25","true"
"32023R0916","2023-05-25","true"
"32023R0917","2023-05-25","true"
"32023R0918","2023-05-08","true"
"32023R0919","2023-05-06","false"
"32023R0923","2023-05-28","true"
"32023R0931","2023-05-30","true"
"32023R0932","2023-05-30","true"
"32023R0934","2023-05-13","true"
"32023R0935","2023-05-13","true"
"32023R0937","2023-05-31","true"
"32023R0938","2023-05-31","true"
"32023R0939","2023-05-31","true"
"32023R0942","2023-05-13","true"
"32023R0943","2023-06-01","true"
"32023R0944","2023-06-05","true"
"32023R0945","2023-06-05","true"
"32023R0947","2023-05-16","true"
"32023R0948","2023-06-04","true"
"32023R0949","2023-06-04","true"
"32023R0950","2023-06-04","true"
"32023R0951","2023-06-04","true"
"32023R0952","2023-06-04","true"
"32023R0953","2023-05-22","true"
"32023R0954","2023-05-16","true"
"32023R0955","2023-06-05","true"
"32023R0956","2023-05-17","true"
"32023R0957","2023-06-05","true"
"32023R0960","2023-06-05","true"
"32023R0961","2023-06-05","true"
"32023R0962","2023-06-05","true"
"32023R0966","2023-05-20","true"
"32023R0967","2023-03-31","true"
"32023R0968","2023-05-18","true"
"32023R0969","2023-06-06","true"
"32023R0971","2023-06-06","true"
"32023R0972","2023-06-06","true"
"32023R0973","2023-04-29","true"
"32023R0974","2023-03-28","true"
"32023R0978","2023-06-11","true"
"32023R0979","2023-06-11","true"
"32023R0980","2023-05-25","true"
"32023R0981","2023-06-11","true"
"32023R0986","2023-05-22","true"
"32023R0988","2023-06-12","true"
"32023R0989","2023-06-12","true"
"32023R0996","2023-05-26","true"
"32023R0997","2023-06-13","true"
"32023R0998","2023-06-13","true"
"32023R0999","2023-06-13","true"
"32023R1000","2023-06-13","true"
"32023R1001","2023-06-13","true"
"32023R1002","2023-06-13","true"
"32023R1003","2023-06-13","true"
"32023R1004","2023-06-13","true"
"32023R1005","2023-06-13","true"
"32023R1020","2023-06-14","true"
"32023R1021","2023-06-14","true"
"32023R1027","2023-05-27","true"
"32023R1028","2023-06-15","true"
"32023R1029","2023-06-15","true"
"32023R1030","2023-06-15","true"
"32023R1031","2023-05-26","true"
"32023R1032","2023-05-27","false"
"32023R1033","2023-05-27","true"
"32023R1041","2023-06-19","true"
"32023R1042","2023-06-19","true"
"32023R1045","2023-05-30","true"
"32023R1046","2023-05-30","true"
"32023R1049","2023-06-20","true"
"32023R1050","2023-06-01","true"
"32023R1057","2023-06-21","true"
"32023R1058","2023-06-02","true"
"32023R1062","2023-01-01","false"
"32023R1063","2023-06-22","true"
"32023R1064","2023-06-22","true"
"32023R1065","2023-06-22","true"
"32023R1066","2023-07-01","true"
"32023R1067","2023-07-01","true"
"32023R1068","2023-06-22","true"
"32023R1069","2023-06-22","true"
"32023R1070","2023-06-22","false"
"32023R1071","2023-06-05","true"
"32023R1072","2023-06-09","true"
"32023R1073","2023-06-22","true"
"32023R1077","2023-06-06","false"
"32023R1078","2023-06-25","true"
"32023R1079","2023-06-25","true"
