"celex","date"
"31985R2693","1985-09-26"
"31969R1252","1969-06-30"
"31982R2791","1982-10-18"
"31982R0695","1982-03-26"
"31987R3046","1987-10-12"
"31983R0604","1983-03-14"
"31988R0875","1988-03-31"
"31998R0834","1998-04-21"
"31994R0317","1993-12-20"
"32001R0131","2001-01-23"
"31976R1098","1976-05-13"
"31971R2019","1971-09-20"
"31994R2946","1994-12-02"
"31983R2462","1983-09-01"
"31972R0578","1972-03-23"
"32000R2221","2000-10-06"
"31978R2182","1978-09-20"
"32004R0538","2004-03-23"
"31986R0734","1986-03-13"
"31976R0456","1976-02-28"
"31979R2745","1979-12-07"
"32004R0395","2004-03-02"
"31985R1704","1985-06-20"
"31992R1480","1992-06-06"
"32004R1535","2004-08-27"
"31977R2977","1977-12-31"
"31987R2803","1987-09-19"
"31994R3038","1994-12-15"
"31977R3008","1977-12-20"
"31971R2674","1971-12-16"
"31974R2260","1974-08-31"
"31969R2064","1969-10-22"
"31982R0096","1982-01-19"
"32009R0415","2009-05-20"
"31983R1445","1983-06-03"
"31992R2729","1992-09-22"
"31968R0445","1968-04-09"
"31996R2197","1996-11-15"
"31989R1719","1989-06-16"
"31991R0930","1991-04-16"
"32013R0337","2013-04-12"
"32011R0699","2011-07-18"
"31987R4167","1987-12-21"
"31992R3393","1992-11-23"
"32005R1899","2005-06-27"
"31992R3391","1992-11-23"
"32000R0655","2000-03-27"
"31993R1549","1993-06-14"
"31987R1916","1987-07-02"
"31985R0440","1985-02-18"
"32003R0874","2003-05-06"
"31982R3624","1982-12-21"
"32002R0599","2002-04-05"
"32000R1256","2000-06-15"
"31979R1037","1979-05-28"
"31975R0959","1975-03-27"
"32010R0734","2010-08-13"
"31989R3441","1989-11-16"
"31993R2462","1993-09-06"
"32008R1023","2008-10-17"
"32002R0916","2002-05-30"
"31998R2580","1998-11-30"
"31982R0483","1982-03-02"
"31973R2271","1973-08-22"
"32013R1027","2013-10-23"
"31975R1225","1975-05-15"
"31997R1720","1997-09-03"
"31975R1274","1975-05-20"
"32009R0381","2009-05-08"
"32010R0865","2010-09-29"
"31983R0448","1983-02-26"
"31974R1067","1974-04-30"
"31999R0394","1999-02-23"
"31973R3287","1973-12-03"
"31999R0250","1999-02-02"
"31981R0802","1981-03-28"
"31988R1014","1988-04-15"
"31977R1161","1977-05-17"
"31989R3399","1989-11-09"
"31989R2664","1989-09-01"
"31973R0765","1973-03-20"
"31975R1942","1975-07-29"
"31989R2078","1989-07-12"
"31993R3469","1993-12-18"
"31979R1539","1979-07-23"
"31979R1705","1979-08-03"
"31971R1600","1971-07-27"
"32007R1541","2007-12-20"
"31978R3158","1978-12-29"
"31997R2314","1997-11-21"
"32001R1431","2001-07-13"
"31968R0455","1968-04-12"
"31998R2514","1998-11-23"
"32002R1970","2002-11-04"
"31997R1128","1997-06-19"
"32004R1783","2004-10-14"
"31977R2633","1977-11-29"
"31967R0450","1967-08-17"
"31992R1132","1992-04-29"
"31978R0100","1978-01-20"
"31973R2242","1973-08-18"
"31991R3744","1991-12-18"
"31992R0463","1992-02-28"
"31978R0216","1978-02-02"
"31978R1134","1978-05-30"
"31974R2289","1974-09-06"
"31973R0525","1973-02-23"
"31963R0057","1963-06-25"
"31981R0790","1981-03-27"
"31975R2964","1975-11-10"
"31985R2004","1985-07-17"
"32004R2159","2004-12-16"
"31975R2182","1975-08-22"
"32001R2523","2001-12-20"
"31988R3152","1988-10-14"
"31986R3252","1986-10-27"
"31994R2939","1994-12-02"
"32003R1403","2003-08-06"
"31987R3945","1987-12-21"
"31972R0544","1972-03-17"
"31994R0940","1994-04-28"
"31982R3544","1982-12-21"
"32006R1176","2006-08-01"
"31973R0920","1973-04-06"
"32006R0900","2006-06-19"
"31970R1290","1970-07-02"
"31999R1345","1999-06-24"
"32002R0115","2002-01-23"
"31983R3649","1983-12-24"
"31973R1102","1973-04-27"
"31990R2211","1990-07-31"
"32001R0817","2001-04-26"
"31979R0330","1979-02-22"
"31996R0358","1996-02-28"
"31974R1820","1974-07-13"
"31984R1381","1984-05-18"
"31980R0014","1980-01-05"
"32007R0581","2007-05-29"
"31989R1159","1989-04-28"
"32005R0699","2005-05-04"
"31996R1332","1996-07-08"
"31986R1192","1986-04-24"
"32016R1008","2016-06-22"
"32000R1955","2000-09-14"
"31994R1156","1994-05-20"
"31990R0525","1990-02-28"
"31969R2032","1969-10-17"
"32004R1952","2004-11-11"
"31990R2441","1990-08-23"
"31984R3610","1984-12-20"
"31984R0055","1984-01-11"
"31971R2280","1971-10-27"
"32016R0819","2016-05-24"
"32003R1454","2003-08-14"
"31999R0708","1999-03-31"
"31996R2108","1996-10-31"
"31982R2457","1982-09-08"
"31975R3386","1975-12-31"
"31994R1809","1994-07-23"
"31994R1935","1994-07-30"
"32013R0113","2013-02-07"
"32000R0167","2000-01-25"
"31991R1874","1991-06-28"
"31998R0925","1998-04-29"
"31995R0352","1995-02-21"
"32009R0849","2009-09-17"
"31984R3382","1984-12-01"
"31982R2802","1982-10-21"
"31972R0940","1972-05-06"
"31981R0389","1981-02-10"
"31976R1646","1976-07-08"
"31973R2136","1973-08-04"
"31985R3191","1985-11-14"
"31970R1120","1970-06-16"
"32002R2098","2002-11-27"
"31994R0238","1994-02-02"
"31994R3128","1994-12-20"
"31992R1455","1992-06-04"
"31970R1815","1970-09-05"
"31981R0363","1981-01-20"
"31996R1101","1996-06-19"
"31992R0732","1992-03-24"
"31994R1370","1994-06-17"
"31991R2794","1991-09-25"
"31984R0242","1984-02-01"
"32014R0979","2014-09-16"
"31975R1888","1975-07-24"
"31984R1601","1984-06-08"
"31977R0019","1977-01-07"
"31973R1581","1973-06-15"
"31975R0884","1975-04-05"
"31998R2714","1998-12-16"
"31963R0069","1963-07-05"
"31978R3043","1978-12-18"
"32011R0085","2011-01-31"
"31991R1001","1991-04-24"
"31977R1776","1977-08-02"
"31992R1015","1992-04-23"
"32007R1185","2007-10-10"
"31996R0459","1996-03-13"
"31997R2176","1997-10-31"
"32007R0206","2007-02-27"
"31977R2675","1977-12-03"
"31990R0470","1990-02-23"
"31983R2472","1983-09-01"
"32013R0625","2013-06-27"
"32005R1367","2005-08-19"
"31977R0357","1977-02-23"
"32015R0256","2015-02-13"
"31977R1955","1977-09-01"
"31988R2434","1988-08-03"
"31985R2685","1985-09-26"
"31999R1191","1999-06-09"
"32006R0250","2006-02-13"
"31974R0673","1974-03-27"
"31973R0247","1973-02-01"
"31993R3036","1993-11-04"
"32017R0240","2017-02-10"
"31984R3142","1984-11-10"
"31995R2510","1995-10-27"
"31997R1772","1997-09-11"
"31992R3666","1992-12-17"
"31974R2578","1974-10-11"
"32002R1729","2002-09-30"
"31998R1491","1998-07-13"
"31970R0456","1970-03-12"
"31990R2502","1990-08-31"
"31975R2009","1975-08-02"
"31988R0531","1988-02-27"
"31996R0749","1996-04-24"
"32003R2163","2003-12-11"
"31991R2953","1991-10-04"
"31970R0391","1970-03-03"
"31973R0410","1973-02-16"
"31984R3697","1984-12-29"
"31973R1776","1973-07-03"
"32002R2066","2002-11-21"
"31995R3011","1995-12-19"
"31981R2460","1981-07-27"
"31991R1704","1991-06-18"
"31997R1585","1997-07-24"
"31991R1391","1991-05-27"
"31992R3928","1992-12-20"
"31984R2152","1984-07-23"
"31986R2296","1986-07-21"
"31987R4189","1987-12-21"
"31997R0965","1997-05-26"
"31985R2918","1985-10-17"
"31991R3568","1991-11-28"
"32000R0991","2000-05-11"
"32011R0879","2011-09-02"
"31977R2079","1977-09-22"
"31977R0749","1977-04-13"
"31999R0651","1999-03-25"
"31986R0210","1986-02-01"
"31993R0039","1993-01-12"
"31972R0704","1972-04-07"
"31988R1139","1988-04-29"
"31977R3012","1977-12-20"
"31985R1467","1985-06-01"
"31991R0026","1991-01-04"
"31992R3544","1992-12-10"
"31993R2544","1993-09-17"
"31982R2713","1982-10-09"
"32003R1273","2003-07-17"
"31983R2039","1983-07-22"
"31975R1318","1975-05-23"
"31982R2728","1982-10-13"
"32010R0192","2010-03-05"
"31967R0156","1967-06-23"
"31975R2185","1975-08-23"
"31980R2444","1980-09-26"
"31985R2715","1985-09-27"
"31970R2051","1970-10-15"
"31971R0457","1971-03-04"
"31994R0493","1994-03-05"
"32006R1765","2006-11-30"
"32014R0449","2014-05-02"
"31994R2802","1994-11-18"
"31996R1931","1996-10-07"
"32006R0653","2006-04-27"
"31987R0730","1987-03-14"
"31989R0217","1989-01-28"
"32006R1694","2006-11-16"
"31973R0934","1973-04-07"
"31991R0469","1991-02-28"
"32008R0838","2008-08-22"
"31975R2274","1975-09-05"
"31989R2597","1989-08-26"
"31992R3939","1992-12-31"
"31981R0668","1981-03-17"
"31975R3346","1975-12-24"
"31970R0124","1970-01-24"
"31987R1672","1987-06-16"
"31978R0787","1978-04-19"
"32003R0229","2003-02-06"
"31982R1601","1982-06-21"
"31985R3113","1985-11-08"
"31985R0321","1985-02-06"
"31974R3224","1974-12-20"
"31977R2569","1977-11-23"
"31981R3388","1981-11-27"
"32004R0489","2004-03-16"
"31993R0497","1993-03-04"
"32004R0022","2004-01-08"
"32001R2532","2001-12-21"
"31983R1913","1983-07-14"
"31972R0666","1972-04-01"
"31978R0079","1978-01-16"
"31991R0850","1991-04-06"
"31981R0236","1981-01-20"
"31995R2948","1995-12-20"
"31980R2635","1980-10-16"
"31981R2467","1981-08-24"
"32016R0574","2016-04-13"
"31982R0986","1982-04-29"
"31996R1949","1996-10-09"
"31978R1805","1978-07-28"
"32016R1896","2016-10-27"
"31987R3853","1987-12-21"
"32008R0349","2008-04-18"
"31999R0952","1999-05-05"
"32004R1227","2004-07-01"
"31994R0805","1994-04-12"
"32002R1793","2002-10-09"
"32012R1048","2012-11-08"
"31998R1180","1998-06-05"
"31983R1664","1983-06-23"
"32004R1442","2004-08-12"
"32003R1250","2003-07-14"
"31988R1360","1988-05-19"
"31990R2392","1990-08-17"
"31972R2473","1972-11-28"
"31990R0839","1990-04-03"
"31989R3027","1989-10-07"
"31985R1933","1985-07-13"
"31987R2635","1987-09-01"
"31988R1511","1988-06-01"
"32004R0368","2004-02-27"
"32007R1277","2007-10-29"
"31974R1178","1974-05-10"
"31988R3094","1988-10-08"
"31974R1746","1974-07-06"
"31968R1144","1968-08-01"
"31994R3215","1994-12-24"
"31981R0111","1981-01-07"
"31997R2400","1997-12-03"
"31994R1417","1994-06-22"
"31983R2002","1983-07-20"
"31973R2752","1973-10-10"
"31993R1782","1993-07-06"
"31977R0867","1977-04-26"
"31989R0004","1989-01-04"
"31983R1709","1983-06-24"
"32008R0077","2008-01-28"
"31994R2414","1994-10-06"
"31996R0984","1996-05-31"
"32001R1017","2001-05-17"
"31976R2938","1976-12-02"
"31994R0996","1994-04-30"
"31976R0564","1976-03-15"
"31994R1572","1994-07-01"
"31996R0393","1996-03-04"
"31978R1789","1978-07-29"
"31972R1188","1972-06-08"
"32012R0508","2012-06-20"
"31997R1675","1997-08-27"
"31974R1796","1974-07-12"
"31990R0473","1990-02-24"
"31969R2528","1969-12-15"
"31970R0289","1970-02-19"
"31971R0687","1971-04-01"
"31973R2827","1973-10-18"
"31983R1882","1983-07-12"
"32004R1752","2004-10-08"
"31987R3674","1987-12-10"
"31997R1614","1997-08-11"
"31976R2787","1976-11-19"
"31978R1410","1978-06-26"
"32009R0537","2009-06-19"
"31974R0430","1974-02-22"
"31964R0140","1964-10-23"
"31983R3453","1983-12-07"
"32010R1134","2010-11-30"
"31994R1319","1994-06-08"
"31999R1105","1999-05-27"
"31986R3214","1986-10-22"
"32001R0533","2001-03-16"
"32012R0522","2012-06-19"
"31983R1049","1983-04-30"
"31981R3478","1981-12-05"
"32004R2026","2004-11-25"
"31975R3305","1975-12-16"
"32009R0422","2009-05-21"
"31988R1323","1988-05-17"
"31969R2447","1969-12-10"
"31990R0313","1990-02-05"
"32001R1768","2001-09-06"
"31980R1423","1980-06-06"
"31993R1778","1993-07-01"
"31981R0339","1981-02-11"
"31981R3536","1981-12-03"
"31972R1953","1972-09-13"
"31997R0066","1997-01-16"
"31986R0361","1986-02-20"
"31974R1324","1974-05-30"
"31975R3252","1975-12-13"
"31991R2142","1991-07-20"
"31997R1204","1997-06-27"
"32003R1115","2003-06-26"
"31975R0067","1975-01-11"
"31982R1303","1982-05-31"
"32004R0256","2004-02-13"
"32001R0284","2001-02-09"
"31973R3182","1973-11-24"
"31995R2914","1995-12-18"
"31992R0231","1992-02-01"
"31993R1523","1993-06-22"
"32010R0239","2010-03-22"
"31976R0058","1976-01-16"
"31996R2004","1996-10-18"
"31969R2007","1969-10-11"
"32000R1231","2000-06-13"
"32004R1859","2004-10-27"
"32007R0697","2007-06-20"
"31982R2779","1982-10-19"
"31983R0613","1983-03-15"
"32009R0975","2009-10-19"
"31996R1105","1996-06-19"
"32000R0541","2000-02-14"
"31984R0990","1984-03-31"
"31984R1491","1984-05-22"
"31992R3621","1992-12-14"
"32017R0353","2017-02-15"
"32000R0103","1999-11-29"
"31992R2108","1992-07-13"
"31993R3353","1993-11-22"
"31980R1252","1980-05-22"
"31967R0356","1967-07-25"
"31992R2730","1992-09-22"
"31983R0280","1983-02-02"
"32011R1373","2011-12-21"
"31982R2850","1982-10-27"
"31982R0832","1982-04-08"
"32017R0006","2017-01-05"
"31991R3646","1991-12-14"
"31994R2267","1994-09-20"
"31998R1519","1998-07-15"
"32017R0961","2017-06-07"
"32007R0059","2007-01-25"
"32003R0551","2003-03-27"
"32007R0986","2007-08-23"
"31985R0268","1985-01-31"
"31973R1933","1973-07-19"
"31982R2318","1982-08-25"
"31989R3857","1989-12-20"
"31993R3165","1993-11-18"
"31997R0729","1997-04-24"
"31985R0921","1985-04-10"
"31969R0138","1969-01-25"
"31987R0866","1987-03-27"
"31972R0648","1972-03-30"
"31969R1589","1969-08-12"
"31979R2563","1979-10-30"
"31995R1457","1995-06-26"
"31993R3485","1993-12-18"
"31980R3202","1980-12-10"
"32004R1125","2004-06-17"
"31983R3520","1983-12-12"
"31979R3052","1979-12-21"
"32009R1235","2009-12-16"
"31973R2788","1973-10-12"
"31977R0705","1977-04-02"
"31983R1240","1983-05-20"
"31984R1292","1984-05-11"
"32003R0564","2003-03-28"
"31991R0046","1991-01-10"
"31989R3515","1989-11-25"
"31995R0223","1995-02-02"
"31995R2458","1995-10-19"
"31978R2364","1978-10-12"
"31974R1762","1974-07-09"
"32002R0878","2002-05-27"
"31965R0035","1965-03-25"
"31979R0348","1979-02-05"
"31994R1970","1994-07-29"
"31990R1530","1990-06-07"
"32005R0636","2005-04-26"
"31993R2506","1993-09-14"
"31975R0617","1975-03-11"
"31983R1103","1983-05-05"
"31970R0624","1970-04-04"
"31978R0696","1978-04-07"
"31993R1088","1993-05-03"
"31992R1232","1992-05-18"
"31974R2735","1974-10-31"
"31992R2213","1992-08-01"
"31985R2153","1985-07-31"
"31988R3084","1988-10-06"
"32000R2090","2000-10-02"
"31993R1485","1993-06-18"
"31972R2272","1972-10-28"
"31982R1899","1982-07-15"
"31994R0906","1994-04-26"
"31987R2363","1987-08-03"
"31969R0295","1969-02-18"
"31978R2270","1978-09-30"
"31983R0466","1983-03-01"
"31989R3493","1989-11-21"
"32003R1988","2003-11-12"
"31978R1856","1978-07-31"
"32012R0400","2012-05-07"
"31976R1604","1976-06-29"
"31984R2145","1984-07-26"
"31979R1072","1979-06-01"
"31973R2500","1973-09-13"
"31976R2344","1976-09-28"
"31970R0632","1970-04-07"
"32013R0686","2013-07-16"
"31962R0101","1962-07-30"
"31994R1949","1994-07-30"
"31974R0933","1974-04-19"
"31977R2979","1977-12-31"
"31971R1270","1971-06-18"
"31988R1903","1988-07-01"
"31993R1280","1993-05-28"
"32012R1178","2012-12-07"
"31984R3684","1984-12-28"
"31983R1673","1983-06-23"
"31992R0866","1992-04-03"
"31969R1459","1969-07-25"
"31990R0160","1990-01-23"
"31998R2420","1998-11-10"
"31996R0204","1996-02-02"
"31983R1877","1983-07-08"
"31993R2156","1993-08-03"
"31998R0992","1998-05-12"
"31985R2128","1985-07-30"
"31967R0762","1967-10-27"
"31992R3700","1992-12-22"
"31977R2347","1977-10-25"
"31983R3312","1983-11-24"
"31970R2423","1970-11-30"
"31973R2084","1973-08-01"
"31979R1281","1979-06-29"
"31997R0336","1997-02-25"
"31969R0119","1969-01-23"
"31978R2429","1978-10-19"
"31992R1024","1992-04-24"
"31986R0921","1986-03-27"
"31992R0555","1992-03-02"
"31997R0706","1997-04-21"
"31974R0578","1974-03-14"
"31977R1297","1977-06-16"
"31992R0037","1992-01-09"
"31989R3712","1989-12-13"
"31985R2454","1985-08-31"
"31998R2538","1998-11-26"
"31982R2717","1982-10-12"
"31972R0274","1972-02-09"
"32010R0009","2009-12-23"
"31996R1775","1996-09-12"
"31971R0304","1971-02-11"
"31985R0345","1985-02-08"
"32016R0984","2016-06-07"
"31968R1389","1968-09-06"
"31982R1616","1982-06-23"
"32013R0504","2013-05-31"
"31985R2982","1985-10-26"
"31977R2333","1977-10-25"
"31988R4063","1988-12-21"
"31970R1020","1970-05-29"
"32001R1071","2001-05-31"
"31983R2110","1983-07-28"
"31987R1244","1987-05-05"
"32015R1343","2015-08-03"
"31971R0038","1971-01-09"
"31969R1960","1969-10-04"
"31976R2699","1976-11-06"
"31976R2405","1976-10-04"
"31994R0895","1994-04-22"
"31978R2639","1978-11-10"
"31987R3357","1987-11-07"
"31989R0111","1989-01-19"
"31996R2046","1996-10-25"
"31977R0958","1977-05-05"
"32015R0783","2015-05-19"
"31989R2654","1989-09-01"
"31984R3156","1984-11-14"
"31983R0602","1983-03-17"
"31982R0134","1982-01-22"
"31988R4138","1988-12-30"
"32002R2357","2002-12-27"
"31971R1380","1971-07-01"
"31985R0909","1985-04-02"
"32017R0227","2017-02-09"
"31989R0811","1989-03-31"
"31985R2744","1985-10-01"
"31977R0321","1977-02-17"
"32007R1013","2007-08-30"
"31978R2608","1978-10-30"
"32007R0317","2007-03-23"
"31973R0582","1973-03-01"
"31985R0033","1985-01-05"
"32006R1470","2006-10-04"
"32013R0977","2013-10-11"
"31988R1065","1988-04-23"
"31983R1454","1983-06-07"
"31999R0165","1999-01-22"
"31985R3012","1985-10-30"
"31972R2061","1972-09-29"
"32015R0586","2015-03-26"
"32006R1880","2006-12-14"
"31967R0652","1967-09-30"
"31981R0343","1981-02-11"
"31986R0911","1986-03-27"
"31999R0498","1999-03-05"
"31995R0260","1995-02-08"
"32010R0618","2010-07-14"
"31994R2897","1994-11-30"
"31976R1760","1976-07-23"
"31986R0402","1986-02-22"
"31974R0279","1974-02-01"
"31981R2557","1981-09-02"
"31976R0855","1976-04-10"
"32004R2042","2004-11-29"
"31971R1260","1971-06-17"
"31992R3913","1992-12-17"
"31984R0601","1984-03-05"
"31985R3330","1985-12-05"
"31988R4258","1988-12-19"
"32007R1437","2007-11-26"
"31990R1190","1990-05-07"
"31990R3049","1990-10-22"
"32001R2292","2001-11-20"
"31982R0175","1982-01-27"
"31993R3347","1993-12-06"
"31973R1664","1973-06-23"
"31996R1850","1996-09-25"
"32013R0507","2013-05-31"
"31973R2733","1973-10-08"
"31970R2422","1970-12-01"
"31975R2487","1975-10-01"
"32013R0274","2013-03-19"
"32003R0048","2003-01-10"
"31989R2300","1989-07-28"
"32000R1517","2000-07-12"
"31978R0198","1978-01-31"
"31979R2614","1979-11-23"
"31982R3298","1982-12-08"
"31983R0205","1983-01-28"
"31971R0174","1971-01-29"
"32012R0653","2012-07-17"
"31986R0339","1986-02-18"
"31998R2596","1998-12-02"
"31983R2373","1983-08-22"
"31993R1712","1993-06-30"
"31998R0693","1998-03-27"
"31986R1916","1986-06-20"
"31989R1812","1989-06-24"
"31983R2631","1983-09-21"
"31998R0180","1998-01-23"
"31979R1727","1979-08-07"
"31970R2067","1970-10-16"
"31990R3095","1990-10-27"
"31988R3298","1988-10-27"
"31982R3546","1982-12-30"
"31979R0992","1979-05-17"
"31973R0314","1973-02-08"
"31982R1484","1982-06-10"
"31998R1671","1998-07-29"
"32001R1713","2001-08-30"
"31980R2027","1980-07-29"
"31983R2767","1983-09-30"
"31984R0374","1984-02-16"
"31987R2526","1987-08-22"
"31994R1821","1994-07-26"
"31980R2832","1980-10-31"
"31994R2647","1994-10-29"
"32014R1095","2014-10-16"
"31993R0528","1993-03-09"
"32016R1134","2016-07-08"
"31988R3653","1988-11-28"
"32008R0814","2008-08-14"
"31988R1053","1988-04-21"
"31992R0736","1992-03-25"
"31969R1145","1969-06-21"
"31997R1591","1997-08-06"
"31985R2030","1985-07-24"
"31982R0139","1982-01-23"
"31974R1295","1974-05-22"
"31980R1891","1980-07-16"
"31974R1469","1974-06-04"
"31987R2894","1987-09-29"
"32015R0147","2015-01-30"
"31998R1111","1998-05-29"
"31974R1411","1974-06-04"
"31996R1748","1996-09-09"
"31975R1006","1975-04-18"
"31979R2984","1979-12-29"
"31971R1887","1971-09-01"
"31989R2577","1989-08-25"
"31991R0258","1991-02-01"
"31984R1702","1984-06-19"
"31996R1959","1996-10-10"
"31976R3106","1976-12-21"
"32003R0446","2003-03-11"
"32007R0895","2007-07-27"
"31985R2687","1985-09-26"
"31993R0671","1993-03-23"
"32008R0752","2008-07-31"
"32010R0769","2010-08-30"
"31979R1306","1979-06-30"
"31997R1363","1997-07-16"
"31987R1454","1987-05-28"
"32016R2020","2016-05-26"
"31970R0031","1970-01-09"
"31984R0421","1984-02-18"
"31974R0961","1974-04-24"
"31984R0909","1984-04-03"
"31977R2046","1977-09-16"
"31977R2208","1977-10-06"
"31969R0954","1969-05-24"
"31969R1860","1969-09-20"
"31980R1141","1980-05-06"
"32010R0120","2010-02-09"
"31994R3329","1994-12-21"
"31978R1759","1978-07-27"
"31990R2573","1990-09-05"
"31995R0426","1995-02-28"
"31987R2330","1987-07-30"
"31980R2930","1980-11-11"
"31968R1890","1968-11-28"
"31978R2556","1978-11-01"
"31984R2701","1984-09-26"
"31994R1575","1994-07-01"
"32017R1569","2017-05-23"
"31979R1245","1979-06-26"
"32001R1108","2001-06-06"
"31988R0461","1988-02-19"
"31979R2326","1979-10-23"
"31998R1932","1998-09-10"
"31973R0946","1973-04-07"
"31985R1780","1985-06-29"
"32016R0441","2016-03-23"
"31976R0999","1976-05-01"
"31993R0908","1993-04-20"
"31980R1285","1980-05-23"
"31988R2840","1988-09-19"
"31977R1611","1977-07-20"
"31996R0678","1996-04-15"
"31992R3409","1992-11-27"
"32005R0957","2005-06-23"
"31974R2488","1974-10-02"
"31971R2564","1971-12-01"
"31987R0314","1987-01-31"
"31987R0382","1987-02-06"
"31983R0923","1983-04-21"
"31985R1690","1985-06-21"
"32006R0086","2006-01-19"
"31967R0018","1967-01-31"
"31986R1250","1986-04-30"
"31989R1563","1989-06-06"
"31982R2723","1982-10-12"
"31977R2961","1977-12-23"
"31969R0391","1969-03-01"
"31988R2279","1988-07-25"
"31968R1989","1968-12-09"
"31990R3853","1990-12-29"
"31986R3952","1986-12-23"
"31995R0236","1995-02-03"
"31968R1432","1968-09-13"
"31988R4080","1988-12-28"
"32012R0660","2012-07-19"
"32002R1792","2002-10-09"
"32001R2089","2001-10-25"
"32013R0234","2013-03-15"
"31997R0199","1997-01-31"
"31970R1272","1970-07-01"
"31968R1921","1968-11-30"
"31984R1470","1984-05-29"
"31993R0320","1993-02-13"
"31970R0226","1970-02-03"
"31973R2346","1973-08-31"
"31994R0327","1994-02-15"
"31971R1917","1971-09-03"
"32016R2379","2016-12-22"
"31994R1436","1994-06-23"
"31982R1643","1982-06-25"
"31991R3894","1991-12-17"
"31991R3602","1991-12-03"
"31985R2633","1985-09-16"
"32017R0355","2017-02-15"
"31997R2399","1997-11-24"
"32006R1515","2006-10-10"
"31998R2330","1998-10-22"
"31974R1328","1974-05-29"
"31990R3381","1990-11-20"
"31986R3931","1986-12-18"
"31993R3178","1993-11-16"
"31988R2179","1988-07-18"
